,estado,municipio,bairros,ano,periodo,levantamento,iip,iib,A1,A2,B,C,D1,D2,E,timestamp,mosquito,longitude_latitude
442,AMAZONAS,MANAUS,SAO RAIMUNDO,2018,outubro,2,2.55,2.91,0.0,12.5,12.5,12.5,0.0,62.5,0.0,1/10/2018,Aegypti,"(-60.03711730249613, -3.125464501410666)"
443,AMAZONAS,MANAUS,SAO RAIMUNDO,2018,janeiro,1,2.55,2.91,0.0,12.5,12.5,12.5,0.0,62.5,0.0,1/1/2018,Aegypti,"(-60.03711730249613, -3.125464501410666)"
444,AMAZONAS,MANAUS,SAO RAIMUNDO,2019,fevereiro,1,3.13,3.52,0.0,55.56,22.22,0.0,0.0,22.22,0.0,1/2/2019,Aegypti,"(-60.03711730249613, -3.125464501410666)"
445,AMAZONAS,MANAUS,SAO RAIMUNDO,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Aegypti,"(-60.03711730249613, -3.125464501410666)"
446,AMAZONAS,MANAUS,SAO RAIMUNDO,2020,fevereiro,1,0.99,0.96,0.0,0.0,50.0,0.0,0.0,50.0,0.0,1/2/2020,Aegypti,"(-60.03711730249613, -3.125464501410666)"
447,AMAZONAS,MANAUS,TANCREDO NEVES,2016,agosto,2,2.41,2.76,0.0,79.17,16.67,0.0,0.0,4.17,0.0,1/8/2016,Aegypti,"(-59.94205225440372, -3.045047787185056)"
448,AMAZONAS,MANAUS,TANCREDO NEVES,2017,outubro,2,6.6,8.39,0.0,52.0,16.0,2.67,2.67,26.67,0.0,1/10/2017,Aegypti,"(-59.94205225440372, -3.045047787185056)"
449,AMAZONAS,MANAUS,TANCREDO NEVES,2017,fevereiro,1,4.91,6.31,0.0,40.74,14.81,1.85,18.52,24.07,0.0,1/2/2017,Aegypti,"(-59.94205225440372, -3.045047787185056)"
450,AMAZONAS,MANAUS,TANCREDO NEVES,2018,janeiro,1,6.54,7.68,0.0,62.69,14.93,0.0,8.96,13.43,0.0,1/1/2018,Aegypti,"(-59.94205225440372, -3.045047787185056)"
451,AMAZONAS,MANAUS,TANCREDO NEVES,2019,fevereiro,1,3.36,3.6,0.0,29.03,32.26,6.45,6.45,25.81,0.0,1/2/2019,Aegypti,"(-59.94205225440372, -3.045047787185056)"
452,AMAZONAS,MANAUS,TANCREDO NEVES,2019,novembro,2,5.27,5.97,0.0,47.06,15.69,0.0,0.0,37.25,0.0,1/11/2019,Aegypti,"(-59.94205225440372, -3.045047787185056)"
453,AMAZONAS,MANAUS,TANCREDO NEVES,2020,fevereiro,1,4.55,5.6,0.0,54.17,18.75,0.0,8.33,18.75,0.0,1/2/2020,Aegypti,"(-59.94205225440372, -3.045047787185056)"
454,AMAZONAS,MANAUS,TARUMA,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Aegypti,"(-60.04963781225786, -2.982988776871537)"
455,AMAZONAS,MANAUS,TARUMA,2017,outubro,2,0.54,0.54,0.0,25.0,0.0,0.0,0.0,75.0,0.0,1/10/2017,Aegypti,"(-60.04963781225786, -2.982988776871537)"
456,AMAZONAS,MANAUS,TARUMA,2017,fevereiro,1,1.16,1.45,0.0,50.0,10.0,10.0,0.0,30.0,0.0,1/2/2017,Aegypti,"(-60.04963781225786, -2.982988776871537)"
457,AMAZONAS,MANAUS,TARUMA,2018,outubro,2,0.85,0.99,0.0,14.29,14.29,0.0,0.0,71.43,0.0,1/10/2018,Aegypti,"(-60.04963781225786, -2.982988776871537)"
458,AMAZONAS,MANAUS,TARUMA,2018,janeiro,1,0.85,0.99,0.0,14.29,14.29,0.0,0.0,71.43,0.0,1/1/2018,Aegypti,"(-60.04963781225786, -2.982988776871537)"
459,AMAZONAS,MANAUS,TARUMA,2019,fevereiro,1,2.35,2.74,0.0,28.57,14.29,0.0,14.29,35.71,7.14,1/2/2019,Aegypti,"(-60.04963781225786, -2.982988776871537)"
460,AMAZONAS,MANAUS,TARUMA,2019,novembro,2,1.55,2.15,0.0,35.19,26.54,1.23,6.79,30.25,0.0,1/11/2019,Aegypti,"(-60.04963781225786, -2.982988776871537)"
461,AMAZONAS,MANAUS,TARUMA,2020,fevereiro,1,0.8,0.8,0.0,25.0,25.0,0.0,0.0,50.0,0.0,1/2/2020,Aegypti,"(-60.04963781225786, -2.982988776871537)"
462,AMAZONAS,MANAUS,TARUMA-ACU,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Aegypti,"(-60.03349445294895, -2.946469249024777)"
463,AMAZONAS,MANAUS,TARUMA-ACU,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Aegypti,"(-60.03349445294895, -2.946469249024777)"
464,AMAZONAS,MANAUS,TARUMA-ACU,2017,fevereiro,1,3.32,3.65,0.0,54.55,9.09,9.09,0.0,27.27,0.0,1/2/2017,Aegypti,"(-60.03349445294895, -2.946469249024777)"
465,AMAZONAS,MANAUS,TARUMA-ACU,2018,outubro,2,0.73,0.73,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2018,Aegypti,"(-60.03349445294895, -2.946469249024777)"
466,AMAZONAS,MANAUS,TARUMA-ACU,2018,janeiro,1,0.73,0.73,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/1/2018,Aegypti,"(-60.03349445294895, -2.946469249024777)"
467,AMAZONAS,MANAUS,TARUMA-ACU,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Aegypti,"(-60.03349445294895, -2.946469249024777)"
468,AMAZONAS,MANAUS,TARUMA-ACU,2019,novembro,2,2.58,2.58,0.0,28.57,71.43,0.0,0.0,0.0,0.0,1/11/2019,Aegypti,"(-60.03349445294895, -2.946469249024777)"
469,AMAZONAS,MANAUS,TARUMA-ACU,2020,fevereiro,1,1.79,2.68,0.0,16.67,25.0,8.33,41.67,8.33,0.0,1/2/2020,Aegypti,"(-60.03349445294895, -2.946469249024777)"
470,AMAZONAS,MANAUS,VILA BURITI,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Aegypti,"(-59.94058212524122, -3.137242899009657)"
471,AMAZONAS,MANAUS,VILA BURITI,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Aegypti,"(-59.94058212524122, -3.137242899009657)"
472,AMAZONAS,MANAUS,VILA BURITI,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Aegypti,"(-59.94058212524122, -3.137242899009657)"
473,AMAZONAS,MANAUS,VILA BURITI,2018,outubro,2,3.7,3.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1/10/2018,Aegypti,"(-59.94058212524122, -3.137242899009657)"
474,AMAZONAS,MANAUS,VILA BURITI,2018,janeiro,1,3.7,3.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1/1/2018,Aegypti,"(-59.94058212524122, -3.137242899009657)"
475,AMAZONAS,MANAUS,VILA BURITI,2019,fevereiro,1,3.13,6.25,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Aegypti,"(-59.94058212524122, -3.137242899009657)"
476,AMAZONAS,MANAUS,VILA BURITI,2019,novembro,2,1.36,1.56,0.0,25.86,21.55,6.9,13.79,31.9,0.0,1/11/2019,Aegypti,"(-59.94058212524122, -3.137242899009657)"
477,AMAZONAS,MANAUS,VILA BURITI,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Aegypti,"(-59.94058212524122, -3.137242899009657)"
478,AMAZONAS,MANAUS,VILA DA PRATA,2016,agosto,2,1.26,1.26,0.0,0.0,33.33,33.33,0.0,33.33,0.0,1/8/2016,Aegypti,"(-60.04433410998028, -3.108088474367906)"
479,AMAZONAS,MANAUS,VILA DA PRATA,2017,outubro,2,3.19,4.79,0.0,11.11,0.0,11.11,22.22,55.56,0.0,1/10/2017,Aegypti,"(-60.04433410998028, -3.108088474367906)"
480,AMAZONAS,MANAUS,VILA DA PRATA,2017,fevereiro,1,1.79,1.79,0.0,50.0,0.0,0.0,25.0,25.0,0.0,1/2/2017,Aegypti,"(-60.04433410998028, -3.108088474367906)"
481,AMAZONAS,MANAUS,VILA DA PRATA,2018,outubro,2,3.73,5.39,0.0,0.0,38.46,0.0,7.69,53.85,0.0,1/10/2018,Aegypti,"(-60.04433410998028, -3.108088474367906)"
482,AMAZONAS,MANAUS,VILA DA PRATA,2018,janeiro,1,3.73,5.39,0.0,0.0,38.46,0.0,7.69,53.85,0.0,1/1/2018,Aegypti,"(-60.04433410998028, -3.108088474367906)"
483,AMAZONAS,MANAUS,VILA DA PRATA,2019,fevereiro,1,2.66,3.19,0.0,66.67,0.0,0.0,0.0,33.33,0.0,1/2/2019,Aegypti,"(-60.04433410998028, -3.108088474367906)"
484,AMAZONAS,MANAUS,VILA DA PRATA,2019,novembro,2,1.5,1.5,0.0,0.0,83.33,0.0,16.67,0.0,0.0,1/11/2019,Aegypti,"(-60.04433410998028, -3.108088474367906)"
485,AMAZONAS,MANAUS,VILA DA PRATA,2020,fevereiro,1,2.07,2.07,0.0,60.0,40.0,0.0,0.0,0.0,0.0,1/2/2020,Aegypti,"(-60.04433410998028, -3.108088474367906)"
486,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2016,agosto,2,1.81,2.04,0.0,55.56,11.11,33.33,0.0,0.0,0.0,1/8/2016,Aegypti,"(-59.93905835375804, -3.070992088429207)"
487,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2017,outubro,2,7.63,10.17,0.0,47.92,16.67,4.17,4.17,27.08,0.0,1/10/2017,Aegypti,"(-59.93905835375804, -3.070992088429207)"
488,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2017,fevereiro,1,3.13,3.36,0.0,53.33,40.0,0.0,0.0,6.67,0.0,1/2/2017,Aegypti,"(-59.93905835375804, -3.070992088429207)"
489,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2018,janeiro,1,3.94,5.09,0.0,40.91,27.27,0.0,0.0,31.82,0.0,1/1/2018,Aegypti,"(-59.93905835375804, -3.070992088429207)"
490,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2019,fevereiro,1,2.02,2.24,0.0,40.0,50.0,0.0,0.0,10.0,0.0,1/2/2019,Aegypti,"(-59.93905835375804, -3.070992088429207)"
491,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2019,novembro,2,4.15,5.53,8.33,33.33,12.5,4.17,8.33,33.33,0.0,1/11/2019,Aegypti,"(-59.93905835375804, -3.070992088429207)"
492,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2020,fevereiro,1,4.84,5.07,0.0,27.27,18.18,4.55,18.18,31.82,0.0,1/2/2020,Aegypti,"(-59.93905835375804, -3.070992088429207)"
493,AMAZONAS,MANAUS,ADRIANOPOLIS,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.00679912742864, -3.105988332692729)"
494,AMAZONAS,MANAUS,ADRIANOPOLIS,2017,outubro,2,2.4,4.8,0.0,0.0,66.67,0.0,0.0,33.33,0.0,1/10/2017,Albopictus,"(-60.00679912742864, -3.105988332692729)"
495,AMAZONAS,MANAUS,ADRIANOPOLIS,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-60.00679912742864, -3.105988332692729)"
496,AMAZONAS,MANAUS,ADRIANOPOLIS,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-60.00679912742864, -3.105988332692729)"
497,AMAZONAS,MANAUS,ADRIANOPOLIS,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-60.00679912742864, -3.105988332692729)"
498,AMAZONAS,MANAUS,ADRIANOPOLIS,2019,fevereiro,1,2.05,2.56,0.0,0.0,0.0,40.0,0.0,60.0,0.0,1/2/2019,Albopictus,"(-60.00679912742864, -3.105988332692729)"
499,AMAZONAS,MANAUS,ADRIANOPOLIS,2019,novembro,2,1.89,2.52,0.0,0.0,25.0,0.0,0.0,75.0,0.0,1/11/2019,Albopictus,"(-60.00679912742864, -3.105988332692729)"
500,AMAZONAS,MANAUS,ADRIANOPOLIS,2020,fevereiro,1,2.13,2.84,0.0,0.0,0.0,0.0,75.0,25.0,0.0,1/2/2020,Albopictus,"(-60.00679912742864, -3.105988332692729)"
501,AMAZONAS,MANAUS,ALEIXO,2016,agosto,2,0.33,0.66,0.0,0.0,0.0,0.0,50.0,0.0,50.0,1/8/2016,Albopictus,"(-59.97264153003734, -3.074807123979609)"
502,AMAZONAS,MANAUS,ALEIXO,2017,outubro,2,1.15,1.15,0.0,33.33,0.0,33.33,0.0,33.33,0.0,1/10/2017,Albopictus,"(-59.97264153003734, -3.074807123979609)"
503,AMAZONAS,MANAUS,ALEIXO,2017,fevereiro,1,0.72,1.08,0.0,0.0,0.0,33.33,0.0,66.67,0.0,1/2/2017,Albopictus,"(-59.97264153003734, -3.074807123979609)"
504,AMAZONAS,MANAUS,ALEIXO,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-59.97264153003734, -3.074807123979609)"
505,AMAZONAS,MANAUS,ALEIXO,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-59.97264153003734, -3.074807123979609)"
506,AMAZONAS,MANAUS,ALEIXO,2019,fevereiro,1,0.74,1.11,0.0,0.0,33.33,0.0,0.0,66.67,0.0,1/2/2019,Albopictus,"(-59.97264153003734, -3.074807123979609)"
507,AMAZONAS,MANAUS,ALEIXO,2019,novembro,2,0.45,0.74,0.0,20.0,20.0,20.0,20.0,20.0,0.0,1/11/2019,Albopictus,"(-59.97264153003734, -3.074807123979609)"
508,AMAZONAS,MANAUS,ALEIXO,2020,fevereiro,1,0.35,0.35,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-59.97264153003734, -3.074807123979609)"
509,AMAZONAS,MANAUS,ALVORADA,2016,agosto,2,0.42,0.5,0.0,16.67,16.67,16.67,16.67,33.33,0.0,1/8/2016,Albopictus,"(-60.03788164441648, -3.05913957068962)"
510,AMAZONAS,MANAUS,ALVORADA,2017,outubro,2,1.21,1.38,0.0,25.0,18.75,6.25,12.5,31.25,6.25,1/10/2017,Albopictus,"(-60.03788164441648, -3.05913957068962)"
511,AMAZONAS,MANAUS,ALVORADA,2017,fevereiro,1,1.22,1.39,0.0,37.5,25.0,6.25,0.0,31.25,0.0,1/2/2017,Albopictus,"(-60.03788164441648, -3.05913957068962)"
512,AMAZONAS,MANAUS,ALVORADA,2018,outubro,2,0.36,0.36,0.0,0.0,50.0,0.0,25.0,25.0,0.0,1/10/2018,Albopictus,"(-60.03788164441648, -3.05913957068962)"
513,AMAZONAS,MANAUS,ALVORADA,2018,janeiro,1,0.36,0.36,0.0,0.0,50.0,0.0,25.0,25.0,0.0,1/1/2018,Albopictus,"(-60.03788164441648, -3.05913957068962)"
514,AMAZONAS,MANAUS,ALVORADA,2019,fevereiro,1,0.79,0.96,0.0,27.27,36.36,0.0,27.27,9.09,0.0,1/2/2019,Albopictus,"(-60.03788164441648, -3.05913957068962)"
515,AMAZONAS,MANAUS,ALVORADA,2019,novembro,2,0.62,0.77,0.0,0.0,0.0,40.0,20.0,40.0,0.0,1/11/2019,Albopictus,"(-60.03788164441648, -3.05913957068962)"
516,AMAZONAS,MANAUS,ALVORADA,2020,fevereiro,1,0.79,0.88,0.0,20.0,10.0,0.0,10.0,60.0,0.0,1/2/2020,Albopictus,"(-60.03788164441648, -3.05913957068962)"
517,AMAZONAS,MANAUS,ARMANDO MENDES,2016,agosto,2,0.21,0.21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.93110229396741, -3.082952411104523)"
518,AMAZONAS,MANAUS,ARMANDO MENDES,2017,outubro,2,0.23,0.23,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-59.93110229396741, -3.082952411104523)"
519,AMAZONAS,MANAUS,ARMANDO MENDES,2017,fevereiro,1,2.09,2.09,0.0,55.56,11.11,0.0,33.33,0.0,0.0,1/2/2017,Albopictus,"(-59.93110229396741, -3.082952411104523)"
520,AMAZONAS,MANAUS,ARMANDO MENDES,2018,janeiro,1,1.64,1.87,0.0,50.0,12.5,25.0,0.0,12.5,0.0,1/1/2018,Albopictus,"(-59.93110229396741, -3.082952411104523)"
521,AMAZONAS,MANAUS,ARMANDO MENDES,2019,fevereiro,1,2.33,2.33,0.0,30.0,30.0,0.0,10.0,30.0,0.0,1/2/2019,Albopictus,"(-59.93110229396741, -3.082952411104523)"
522,AMAZONAS,MANAUS,ARMANDO MENDES,2019,novembro,2,0.93,0.93,0.0,25.0,25.0,0.0,0.0,50.0,0.0,1/11/2019,Albopictus,"(-59.93110229396741, -3.082952411104523)"
523,AMAZONAS,MANAUS,ARMANDO MENDES,2020,fevereiro,1,0.46,0.46,0.0,0.0,50.0,0.0,0.0,50.0,0.0,1/2/2020,Albopictus,"(-59.93110229396741, -3.082952411104523)"
524,AMAZONAS,MANAUS,BETANIA,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.99291767091276, -3.131945229299213)"
525,AMAZONAS,MANAUS,BETANIA,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-59.99291767091276, -3.131945229299213)"
526,AMAZONAS,MANAUS,BETANIA,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-59.99291767091276, -3.131945229299213)"
527,AMAZONAS,MANAUS,BETANIA,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-59.99291767091276, -3.131945229299213)"
528,AMAZONAS,MANAUS,BETANIA,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-59.99291767091276, -3.131945229299213)"
529,AMAZONAS,MANAUS,BETANIA,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.99291767091276, -3.131945229299213)"
530,AMAZONAS,MANAUS,BETANIA,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-59.99291767091276, -3.131945229299213)"
531,AMAZONAS,MANAUS,BETANIA,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-59.99291767091276, -3.131945229299213)"
532,AMAZONAS,MANAUS,CACHOEIRINHA,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.00632702958904, -3.117239713713795)"
533,AMAZONAS,MANAUS,CACHOEIRINHA,2017,outubro,2,0.96,0.96,0.0,33.33,0.0,0.0,0.0,66.67,0.0,1/10/2017,Albopictus,"(-60.00632702958904, -3.117239713713795)"
534,AMAZONAS,MANAUS,CACHOEIRINHA,2017,fevereiro,1,0.75,2.25,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2017,Albopictus,"(-60.00632702958904, -3.117239713713795)"
535,AMAZONAS,MANAUS,CACHOEIRINHA,2018,outubro,2,0.73,0.73,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/10/2018,Albopictus,"(-60.00632702958904, -3.117239713713795)"
536,AMAZONAS,MANAUS,CACHOEIRINHA,2018,janeiro,1,0.73,0.73,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/1/2018,Albopictus,"(-60.00632702958904, -3.117239713713795)"
537,AMAZONAS,MANAUS,CACHOEIRINHA,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.00632702958904, -3.117239713713795)"
538,AMAZONAS,MANAUS,CACHOEIRINHA,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.00632702958904, -3.117239713713795)"
539,AMAZONAS,MANAUS,CACHOEIRINHA,2020,fevereiro,1,0.67,1.0,0.0,0.0,33.33,0.0,33.33,33.33,0.0,1/2/2020,Albopictus,"(-60.00632702958904, -3.117239713713795)"
540,AMAZONAS,MANAUS,CENTRO,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.01659492567287, -3.121640011102947)"
541,AMAZONAS,MANAUS,CENTRO,2017,outubro,2,0.13,0.25,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2017,Albopictus,"(-60.01659492567287, -3.121640011102947)"
542,AMAZONAS,MANAUS,CENTRO,2017,fevereiro,1,0.35,0.35,0.0,33.33,0.0,0.0,33.33,33.33,0.0,1/2/2017,Albopictus,"(-60.01659492567287, -3.121640011102947)"
543,AMAZONAS,MANAUS,CENTRO,2018,outubro,2,1.27,1.77,0.0,0.0,35.71,0.0,0.0,64.29,0.0,1/10/2018,Albopictus,"(-60.01659492567287, -3.121640011102947)"
544,AMAZONAS,MANAUS,CENTRO,2018,janeiro,1,1.27,1.77,0.0,0.0,35.71,0.0,0.0,64.29,0.0,1/1/2018,Albopictus,"(-60.01659492567287, -3.121640011102947)"
545,AMAZONAS,MANAUS,CENTRO,2019,fevereiro,1,0.64,0.77,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2019,Albopictus,"(-60.01659492567287, -3.121640011102947)"
546,AMAZONAS,MANAUS,CENTRO,2019,novembro,2,1.16,1.59,0.0,0.0,0.0,0.0,36.36,63.64,0.0,1/11/2019,Albopictus,"(-60.01659492567287, -3.121640011102947)"
547,AMAZONAS,MANAUS,CENTRO,2020,fevereiro,1,0.13,0.13,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2020,Albopictus,"(-60.01659492567287, -3.121640011102947)"
548,AMAZONAS,MANAUS,CHAPADA,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.02422436127687, -3.085501333252545)"
549,AMAZONAS,MANAUS,CHAPADA,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-60.02422436127687, -3.085501333252545)"
550,AMAZONAS,MANAUS,CHAPADA,2017,fevereiro,1,0.76,1.14,0.0,0.0,0.0,33.33,0.0,66.67,0.0,1/2/2017,Albopictus,"(-60.02422436127687, -3.085501333252545)"
551,AMAZONAS,MANAUS,CHAPADA,2018,outubro,2,1.96,2.61,0.0,0.0,25.0,0.0,0.0,50.0,25.0,1/10/2018,Albopictus,"(-60.02422436127687, -3.085501333252545)"
552,AMAZONAS,MANAUS,CHAPADA,2018,janeiro,1,1.96,2.61,0.0,0.0,25.0,0.0,0.0,50.0,25.0,1/1/2018,Albopictus,"(-60.02422436127687, -3.085501333252545)"
553,AMAZONAS,MANAUS,CHAPADA,2019,fevereiro,1,0.52,0.52,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2019,Albopictus,"(-60.02422436127687, -3.085501333252545)"
554,AMAZONAS,MANAUS,CHAPADA,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.02422436127687, -3.085501333252545)"
555,AMAZONAS,MANAUS,CHAPADA,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.02422436127687, -3.085501333252545)"
556,AMAZONAS,MANAUS,CIDADE DE DEUS,2016,agosto,2,0.17,0.17,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/8/2016,Albopictus,"(-59.95993223138143, -3.027446663255629)"
557,AMAZONAS,MANAUS,CIDADE DE DEUS,2017,outubro,2,1.65,2.34,0.0,29.63,22.22,7.41,3.7,37.04,0.0,1/10/2017,Albopictus,"(-59.95993223138143, -3.027446663255629)"
558,AMAZONAS,MANAUS,CIDADE DE DEUS,2017,fevereiro,1,1.79,1.88,0.0,9.09,18.18,4.55,13.64,54.55,0.0,1/2/2017,Albopictus,"(-59.95993223138143, -3.027446663255629)"
559,AMAZONAS,MANAUS,CIDADE DE DEUS,2018,outubro,2,0.61,0.71,0.0,14.29,14.29,0.0,14.29,57.14,0.0,1/10/2018,Albopictus,"(-59.95993223138143, -3.027446663255629)"
560,AMAZONAS,MANAUS,CIDADE DE DEUS,2018,janeiro,1,0.61,0.71,0.0,14.29,14.29,0.0,14.29,57.14,0.0,1/1/2018,Albopictus,"(-59.95993223138143, -3.027446663255629)"
561,AMAZONAS,MANAUS,CIDADE DE DEUS,2019,fevereiro,1,0.6,1.0,0.0,11.11,22.22,0.0,0.0,66.67,0.0,1/2/2019,Albopictus,"(-59.95993223138143, -3.027446663255629)"
562,AMAZONAS,MANAUS,CIDADE DE DEUS,2019,novembro,2,1.03,1.16,0.0,43.75,21.25,1.25,8.75,25.0,0.0,1/11/2019,Albopictus,"(-59.95993223138143, -3.027446663255629)"
563,AMAZONAS,MANAUS,CIDADE DE DEUS,2020,fevereiro,1,0.43,0.43,0.0,25.0,25.0,0.0,25.0,25.0,0.0,1/2/2020,Albopictus,"(-59.95993223138143, -3.027446663255629)"
564,AMAZONAS,MANAUS,CIDADE NOVA,2016,agosto,2,0.24,0.24,0.0,75.0,0.0,0.0,0.0,0.0,25.0,1/8/2016,Albopictus,"(-59.9722915999231, -3.010224897035123)"
565,AMAZONAS,MANAUS,CIDADE NOVA,2017,outubro,2,0.91,1.83,2.94,26.47,2.94,0.0,14.71,52.94,0.0,1/10/2017,Albopictus,"(-59.9722915999231, -3.010224897035123)"
566,AMAZONAS,MANAUS,CIDADE NOVA,2017,fevereiro,1,1.78,2.19,0.0,18.92,13.51,2.7,2.7,62.16,0.0,1/2/2017,Albopictus,"(-59.9722915999231, -3.010224897035123)"
567,AMAZONAS,MANAUS,CIDADE NOVA,2018,outubro,2,0.84,0.95,0.0,11.76,17.65,5.88,5.88,58.82,0.0,1/10/2018,Albopictus,"(-59.9722915999231, -3.010224897035123)"
568,AMAZONAS,MANAUS,CIDADE NOVA,2018,janeiro,1,0.84,0.95,0.0,11.76,17.65,5.88,5.88,58.82,0.0,1/1/2018,Albopictus,"(-59.9722915999231, -3.010224897035123)"
569,AMAZONAS,MANAUS,CIDADE NOVA,2019,fevereiro,1,0.8,0.9,0.0,43.75,25.0,0.0,0.0,31.25,0.0,1/2/2019,Albopictus,"(-59.9722915999231, -3.010224897035123)"
570,AMAZONAS,MANAUS,CIDADE NOVA,2019,novembro,2,0.89,1.25,0.0,23.53,17.65,0.0,29.41,29.41,0.0,1/11/2019,Albopictus,"(-59.9722915999231, -3.010224897035123)"
571,AMAZONAS,MANAUS,CIDADE NOVA,2020,fevereiro,1,0.73,0.79,0.0,14.29,28.57,7.14,28.57,21.43,0.0,1/2/2020,Albopictus,"(-59.9722915999231, -3.010224897035123)"
572,AMAZONAS,MANAUS,COLONIA ANTONIO ALEIXO,2016,agosto,2,1.56,1.56,0.0,40.0,40.0,0.0,20.0,0.0,0.0,1/8/2016,Albopictus,"(-59.89146462899075, -3.078054187304578)"
